  #energy          xx             yy              zz              xy              yz              zx
  0.37655000E+01  0.33496748E+01  0.33496748E+01  0.33496748E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37793000E+01  0.33441189E+01  0.33441189E+01  0.33441189E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37930000E+01  0.33399912E+01  0.33399912E+01  0.33399912E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38068000E+01  0.33416669E+01  0.33416669E+01  0.33416669E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38205000E+01  0.33430879E+01  0.33430879E+01  0.33430879E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38342000E+01  0.33461460E+01  0.33461460E+01  0.33461460E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38480000E+01  0.33527569E+01  0.33527569E+01  0.33527569E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38617000E+01  0.33566469E+01  0.33566469E+01  0.33566469E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38755000E+01  0.33621907E+01  0.33621907E+01  0.33621907E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38892000E+01  0.33638197E+01  0.33638197E+01  0.33638197E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39030000E+01  0.33663863E+01  0.33663863E+01  0.33663863E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39167000E+01  0.33646064E+01  0.33646064E+01  0.33646064E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39305000E+01  0.33637564E+01  0.33637564E+01  0.33637564E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39442000E+01  0.33587250E+01  0.33587250E+01  0.33587250E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39580000E+01  0.33551118E+01  0.33551118E+01  0.33551118E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39717000E+01  0.33478172E+01  0.33478172E+01  0.33478172E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39855000E+01  0.33426880E+01  0.33426880E+01  0.33426880E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39992000E+01  0.33346141E+01  0.33346141E+01  0.33346141E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40130000E+01  0.33296138E+01  0.33296138E+01  0.33296138E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40267000E+01  0.33219475E+01  0.33219475E+01  0.33219475E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40404000E+01  0.33149219E+01  0.33149219E+01  0.33149219E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40542000E+01  0.33116973E+01  0.33116973E+01  0.33116973E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40679000E+01  0.33056847E+01  0.33056847E+01  0.33056847E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40817000E+01  0.33022464E+01  0.33022464E+01  0.33022464E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40954000E+01  0.32947902E+01  0.32947902E+01  0.32947902E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41092000E+01  0.32886714E+01  0.32886714E+01  0.32886714E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41229000E+01  0.32773787E+01  0.32773787E+01  0.32773787E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41367000E+01  0.32667393E+01  0.32667393E+01  0.32667393E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41504000E+01  0.32506562E+01  0.32506562E+01  0.32506562E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41642000E+01  0.32355731E+01  0.32355731E+01  0.32355731E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41779000E+01  0.32158491E+01  0.32158491E+01  0.32158491E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41917000E+01  0.31985510E+01  0.31985510E+01  0.31985510E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42054000E+01  0.31781129E+01  0.31781129E+01  0.31781129E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42191000E+01  0.31592470E+01  0.31592470E+01  0.31592470E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42329000E+01  0.31468888E+01  0.31468888E+01  0.31468888E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42466000E+01  0.31356941E+01  0.31356941E+01  0.31356941E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42604000E+01  0.31332403E+01  0.31332403E+01  0.31332403E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42741000E+01  0.31337481E+01  0.31337481E+01  0.31337481E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42879000E+01  0.31436393E+01  0.31436393E+01  0.31436393E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43016000E+01  0.31558566E+01  0.31558566E+01  0.31558566E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43154000E+01  0.31758252E+01  0.31758252E+01  0.31758252E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43291000E+01  0.31959697E+01  0.31959697E+01  0.31959697E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43429000E+01  0.32217597E+01  0.32217597E+01  0.32217597E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43566000E+01  0.32461401E+01  0.32461401E+01  0.32461401E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43704000E+01  0.32753042E+01  0.32753042E+01  0.32753042E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43841000E+01  0.33029087E+01  0.33029087E+01  0.33029087E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43979000E+01  0.33356735E+01  0.33356735E+01  0.33356735E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.44116000E+01  0.33670930E+01  0.33670930E+01  0.33670930E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.44253000E+01  0.34007544E+01  0.34007544E+01  0.34007544E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.44391000E+01  0.34401722E+01  0.34401722E+01  0.34401722E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.44528000E+01  0.34783417E+01  0.34783417E+01  0.34783417E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.44666000E+01  0.35216938E+01  0.35216938E+01  0.35216938E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.44803000E+01  0.35630829E+01  0.35630829E+01  0.35630829E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.44941000E+01  0.36087182E+01  0.36087182E+01  0.36087182E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.45078000E+01  0.36508468E+01  0.36508468E+01  0.36508468E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.45216000E+01  0.36955129E+01  0.36955129E+01  0.36955129E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.45353000E+01  0.37344264E+01  0.37344264E+01  0.37344264E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.45491000E+01  0.37737783E+01  0.37737783E+01  0.37737783E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.45628000E+01  0.38051067E+01  0.38051067E+01  0.38051067E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.45766000E+01  0.38353875E+01  0.38353875E+01  0.38353875E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.45903000E+01  0.38560927E+01  0.38560927E+01  0.38560927E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.46040000E+01  0.38713779E+01  0.38713779E+01  0.38713779E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.46178000E+01  0.38861808E+01  0.38861808E+01  0.38861808E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.46315000E+01  0.38926739E+01  0.38926739E+01  0.38926739E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.46453000E+01  0.39006778E+01  0.39006778E+01  0.39006778E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.46590000E+01  0.39025982E+01  0.39025982E+01  0.39025982E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.46728000E+01  0.39085556E+01  0.39085556E+01  0.39085556E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.46865000E+01  0.39101748E+01  0.39101748E+01  0.39101748E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.47003000E+01  0.39173656E+01  0.39173656E+01  0.39173656E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.47140000E+01  0.39207178E+01  0.39207178E+01  0.39207178E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.47278000E+01  0.39299230E+01  0.39299230E+01  0.39299230E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.47415000E+01  0.39348124E+01  0.39348124E+01  0.39348124E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.47553000E+01  0.39452685E+01  0.39452685E+01  0.39452685E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.47690000E+01  0.39507906E+01  0.39507906E+01  0.39507906E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.47828000E+01  0.39618101E+01  0.39618101E+01  0.39618101E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.47965000E+01  0.39672618E+01  0.39672618E+01  0.39672618E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.48102000E+01  0.39726201E+01  0.39726201E+01  0.39726201E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.48240000E+01  0.39837035E+01  0.39837035E+01  0.39837035E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.48377000E+01  0.39890954E+01  0.39890954E+01  0.39890954E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.48515000E+01  0.40003953E+01  0.40003953E+01  0.40003953E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.48652000E+01  0.40061952E+01  0.40061952E+01  0.40061952E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.48790000E+01  0.40183901E+01  0.40183901E+01  0.40183901E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.48927000E+01  0.40250190E+01  0.40250190E+01  0.40250190E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.49065000E+01  0.40380714E+01  0.40380714E+01  0.40380714E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.49202000E+01  0.40447571E+01  0.40447571E+01  0.40447571E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.49340000E+01  0.40569456E+01  0.40569456E+01  0.40569456E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.49477000E+01  0.40610059E+01  0.40610059E+01  0.40610059E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.49615000E+01  0.40688662E+01  0.40688662E+01  0.40688662E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.49752000E+01  0.40664722E+01  0.40664722E+01  0.40664722E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.49890000E+01  0.40663321E+01  0.40663321E+01  0.40663321E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.50027000E+01  0.40539164E+01  0.40539164E+01  0.40539164E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.50164000E+01  0.40354098E+01  0.40354098E+01  0.40354098E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.50302000E+01  0.40172504E+01  0.40172504E+01  0.40172504E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.50439000E+01  0.39847715E+01  0.39847715E+01  0.39847715E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.50577000E+01  0.39514069E+01  0.39514069E+01  0.39514069E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.50714000E+01  0.39026801E+01  0.39026801E+01  0.39026801E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.50852000E+01  0.38519721E+01  0.38519721E+01  0.38519721E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.50989000E+01  0.37849644E+01  0.37849644E+01  0.37849644E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.51127000E+01  0.37152898E+01  0.37152898E+01  0.37152898E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.51264000E+01  0.36294955E+01  0.36294955E+01  0.36294955E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.51402000E+01  0.35420203E+01  0.35420203E+01  0.35420203E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.51539000E+01  0.34411973E+01  0.34411973E+01  0.34411973E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.51677000E+01  0.33428044E+01  0.33428044E+01  0.33428044E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.51814000E+01  0.32370151E+01  0.32370151E+01  0.32370151E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.51951000E+01  0.31341900E+01  0.31341900E+01  0.31341900E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.52089000E+01  0.30443732E+01  0.30443732E+01  0.30443732E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.52226000E+01  0.29586405E+01  0.29586405E+01  0.29586405E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.52364000E+01  0.28919922E+01  0.28919922E+01  0.28919922E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.52501000E+01  0.28341194E+01  0.28341194E+01  0.28341194E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.52639000E+01  0.27973730E+01  0.27973730E+01  0.27973730E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.52776000E+01  0.27692463E+01  0.27692463E+01  0.27692463E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.52914000E+01  0.27600889E+01  0.27600889E+01  0.27600889E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.53051000E+01  0.27560102E+01  0.27560102E+01  0.27560102E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.53189000E+01  0.27666396E+01  0.27666396E+01  0.27666396E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.53326000E+01  0.27776369E+01  0.27776369E+01  0.27776369E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.53464000E+01  0.27988941E+01  0.27988941E+01  0.27988941E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.53601000E+01  0.28163016E+01  0.28163016E+01  0.28163016E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.53739000E+01  0.28405971E+01  0.28405971E+01  0.28405971E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.53876000E+01  0.28580064E+01  0.28580064E+01  0.28580064E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.54013000E+01  0.28735938E+01  0.28735938E+01  0.28735938E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.54151000E+01  0.28927101E+01  0.28927101E+01  0.28927101E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.54288000E+01  0.29018636E+01  0.29018636E+01  0.29018636E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.54426000E+01  0.29129103E+01  0.29129103E+01  0.29129103E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.54563000E+01  0.29124022E+01  0.29124022E+01  0.29124022E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.54701000E+01  0.29120542E+01  0.29120542E+01  0.29120542E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.54838000E+01  0.28983053E+01  0.28983053E+01  0.28983053E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.54976000E+01  0.28826169E+01  0.28826169E+01  0.28826169E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.55113000E+01  0.28515279E+01  0.28515279E+01  0.28515279E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.55251000E+01  0.28162882E+01  0.28162882E+01  0.28162882E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.55388000E+01  0.27641774E+01  0.27641774E+01  0.27641774E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.55526000E+01  0.27069308E+01  0.27069308E+01  0.27069308E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.55663000E+01  0.26336533E+01  0.26336533E+01  0.26336533E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.55800000E+01  0.25517464E+01  0.25517464E+01  0.25517464E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.55938000E+01  0.24688416E+01  0.24688416E+01  0.24688416E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.56075000E+01  0.23776506E+01  0.23776506E+01  0.23776506E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.56213000E+01  0.22918754E+01  0.22918754E+01  0.22918754E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.56350000E+01  0.22051294E+01  0.22051294E+01  0.22051294E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.56488000E+01  0.21294357E+01  0.21294357E+01  0.21294357E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.56625000E+01  0.20575213E+01  0.20575213E+01  0.20575213E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.56763000E+01  0.19988903E+01  0.19988903E+01  0.19988903E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.56900000E+01  0.19449485E+01  0.19449485E+01  0.19449485E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.57038000E+01  0.19031128E+01  0.19031128E+01  0.19031128E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.57175000E+01  0.18640571E+01  0.18640571E+01  0.18640571E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.57313000E+01  0.18341749E+01  0.18341749E+01  0.18341749E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.57450000E+01  0.18042345E+01  0.18042345E+01  0.18042345E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.57588000E+01  0.17806199E+01  0.17806199E+01  0.17806199E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.57725000E+01  0.17548359E+01  0.17548359E+01  0.17548359E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.57862000E+01  0.17298964E+01  0.17298964E+01  0.17298964E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.58000000E+01  0.17088894E+01  0.17088894E+01  0.17088894E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.58137000E+01  0.16843463E+01  0.16843463E+01  0.16843463E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.58275000E+01  0.16632295E+01  0.16632295E+01  0.16632295E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.58412000E+01  0.16382120E+01  0.16382120E+01  0.16382120E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.58550000E+01  0.16158375E+01  0.16158375E+01  0.16158375E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.58687000E+01  0.15888856E+01  0.15888856E+01  0.15888856E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.58825000E+01  0.15638540E+01  0.15638540E+01  0.15638540E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.58962000E+01  0.15342742E+01  0.15342742E+01  0.15342742E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.59100000E+01  0.15071603E+01  0.15071603E+01  0.15071603E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.59237000E+01  0.14771018E+01  0.14771018E+01  0.14771018E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.59375000E+01  0.14516924E+01  0.14516924E+01  0.14516924E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.59512000E+01  0.14260759E+01  0.14260759E+01  0.14260759E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.59649000E+01  0.14045250E+01  0.14045250E+01  0.14045250E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.59787000E+01  0.13909272E+01  0.13909272E+01  0.13909272E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.59924000E+01  0.13798540E+01  0.13798540E+01  0.13798540E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.60062000E+01  0.13777281E+01  0.13777281E+01  0.13777281E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.60199000E+01  0.13783956E+01  0.13783956E+01  0.13783956E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.60337000E+01  0.13878818E+01  0.13878818E+01  0.13878818E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.60474000E+01  0.13994072E+01  0.13994072E+01  0.13994072E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.60612000E+01  0.14190016E+01  0.14190016E+01  0.14190016E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.60749000E+01  0.14393121E+01  0.14393121E+01  0.14393121E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.60887000E+01  0.14665244E+01  0.14665244E+01  0.14665244E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.61024000E+01  0.14926839E+01  0.14926839E+01  0.14926839E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.61162000E+01  0.15242869E+01  0.15242869E+01  0.15242869E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.61299000E+01  0.15529036E+01  0.15529036E+01  0.15529036E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.61437000E+01  0.15855881E+01  0.15855881E+01  0.15855881E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.61574000E+01  0.16136109E+01  0.16136109E+01  0.16136109E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.61711000E+01  0.16402335E+01  0.16402335E+01  0.16402335E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.61849000E+01  0.16693084E+01  0.16693084E+01  0.16693084E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.61986000E+01  0.16921344E+01  0.16921344E+01  0.16921344E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.62124000E+01  0.17177867E+01  0.17177867E+01  0.17177867E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.62261000E+01  0.17376546E+01  0.17376546E+01  0.17376546E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.62399000E+01  0.17612877E+01  0.17612877E+01  0.17612877E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.62536000E+01  0.17797449E+01  0.17797449E+01  0.17797449E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.62674000E+01  0.18026503E+01  0.18026503E+01  0.18026503E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.62811000E+01  0.18203947E+01  0.18203947E+01  0.18203947E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.62949000E+01  0.18425512E+01  0.18425512E+01  0.18425512E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.63086000E+01  0.18589929E+01  0.18589929E+01  0.18589929E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.63224000E+01  0.18794959E+01  0.18794959E+01  0.18794959E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.63361000E+01  0.18936892E+01  0.18936892E+01  0.18936892E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.63498000E+01  0.19060840E+01  0.19060840E+01  0.19060840E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.63636000E+01  0.19213710E+01  0.19213710E+01  0.19213710E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.63773000E+01  0.19289805E+01  0.19289805E+01  0.19289805E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.63911000E+01  0.19392313E+01  0.19392313E+01  0.19392313E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
