   #Energy      xx(%)           yy(%)
 167.470      0.1000E+03      0.1000E+03
 167.488      0.1000E+03      0.1000E+03
 167.506      0.1000E+03      0.1000E+03
 167.524      0.1000E+03      0.1000E+03
 167.543      0.1000E+03      0.1000E+03
 167.561      0.1000E+03      0.1000E+03
 167.579      0.1000E+03      0.1000E+03
 167.598      0.1000E+03      0.1000E+03
 167.616      0.1000E+03      0.1000E+03
 167.634      0.1000E+03      0.1000E+03
 167.652      0.1000E+03      0.1000E+03
 167.671      0.1000E+03      0.1000E+03
 167.689      0.1000E+03      0.1000E+03
 167.707      0.1000E+03      0.1000E+03
 167.726      0.1000E+03      0.1000E+03
 167.744      0.1000E+03      0.1000E+03
 167.762      0.1000E+03      0.1000E+03
 167.780      0.1000E+03      0.1000E+03
 167.799      0.1000E+03      0.1000E+03
 167.817      0.1000E+03      0.1000E+03
 167.835      0.1000E+03      0.1000E+03
 167.854      0.1000E+03      0.1000E+03
 167.872      0.1000E+03      0.1000E+03
 167.890      0.1000E+03      0.1000E+03
 167.909      0.1000E+03      0.1000E+03
 167.927      0.1000E+03      0.1000E+03
 167.945      0.1000E+03      0.1000E+03
 167.963      0.1000E+03      0.1000E+03
 167.982      0.1000E+03      0.1000E+03
 168.000      0.1000E+03      0.1000E+03
 168.018      0.1000E+03      0.1000E+03
 168.036      0.1000E+03      0.1000E+03
 168.055      0.1000E+03      0.1000E+03
 168.073      0.1000E+03      0.1000E+03
 168.091      0.1000E+03      0.1000E+03
 168.110      0.1000E+03      0.1000E+03
 168.128      0.1000E+03      0.1000E+03
 168.146      0.1000E+03      0.1000E+03
 168.165      0.1000E+03      0.1000E+03
 168.183      0.1000E+03      0.1000E+03
 168.201      0.1000E+03      0.1000E+03
 168.220      0.1000E+03      0.1000E+03
 168.238      0.1000E+03      0.1000E+03
 168.256      0.1000E+03      0.1000E+03
 168.274      0.1000E+03      0.1000E+03
 168.293      0.1000E+03      0.1000E+03
 168.311      0.1000E+03      0.1000E+03
 168.329      0.1000E+03      0.1000E+03
 168.347      0.1000E+03      0.1000E+03
 168.366      0.1000E+03      0.1000E+03
 168.384      0.1000E+03      0.1000E+03
 168.402      0.1000E+03      0.1000E+03
 168.421      0.1000E+03      0.1000E+03
 168.439      0.1000E+03      0.1000E+03
 168.457      0.1000E+03      0.1000E+03
 168.476      0.1000E+03      0.1000E+03
 168.494      0.1000E+03      0.1000E+03
 168.512      0.1000E+03      0.1000E+03
 168.530      0.1000E+03      0.1000E+03
 168.549      0.1000E+03      0.1000E+03
 168.567      0.1000E+03      0.1000E+03
 168.585      0.1000E+03      0.1000E+03
 168.604      0.1000E+03      0.1000E+03
 168.622      0.1000E+03      0.1000E+03
 168.640      0.1000E+03      0.1000E+03
 168.658      0.1000E+03      0.1000E+03
 168.677      0.1000E+03      0.1000E+03
 168.695      0.1000E+03      0.1000E+03
 168.713      0.1000E+03      0.1000E+03
 168.732      0.1000E+03      0.1000E+03
 168.750      0.1000E+03      0.1000E+03
 168.768      0.1000E+03      0.1000E+03
 168.786      0.1000E+03      0.1000E+03
 168.805      0.1000E+03      0.1000E+03
 168.823      0.1000E+03      0.1000E+03
 168.841      0.1000E+03      0.1000E+03
 168.860      0.1000E+03      0.1000E+03
 168.878      0.1000E+03      0.1000E+03
 168.896      0.1000E+03      0.1000E+03
 168.915      0.1000E+03      0.1000E+03
 168.933      0.1000E+03      0.1000E+03
 168.951      0.1000E+03      0.1000E+03
 168.969      0.1000E+03      0.1000E+03
 168.988      0.1000E+03      0.1000E+03
 169.006      0.1000E+03      0.1000E+03
 169.024      0.1000E+03      0.1000E+03
 169.042      0.1000E+03      0.1000E+03
 169.061      0.1000E+03      0.1000E+03
 169.079      0.1000E+03      0.1000E+03
 169.097      0.1000E+03      0.1000E+03
 169.116      0.1000E+03      0.1000E+03
 169.134      0.1000E+03      0.1000E+03
 169.152      0.1000E+03      0.1000E+03
 169.171      0.1000E+03      0.1000E+03
 169.189      0.1000E+03      0.1000E+03
 169.207      0.1000E+03      0.1000E+03
 169.225      0.1000E+03      0.1000E+03
 169.244      0.1000E+03      0.1000E+03
 169.262      0.1000E+03      0.1000E+03
 169.280      0.1000E+03      0.1000E+03
 169.299      0.1000E+03      0.1000E+03
 169.317      0.1000E+03      0.1000E+03
 169.335      0.1000E+03      0.1000E+03
 169.353      0.1000E+03      0.1000E+03
 169.372      0.1000E+03      0.1000E+03
 169.390      0.1000E+03      0.1000E+03
 169.408      0.1000E+03      0.1000E+03
 169.427      0.1000E+03      0.1000E+03
 169.445      0.1000E+03      0.1000E+03
 169.463      0.1000E+03      0.1000E+03
 169.482      0.1000E+03      0.1000E+03
 169.500      0.1000E+03      0.1000E+03
 169.518      0.1000E+03      0.1000E+03
 169.536      0.1000E+03      0.1000E+03
 169.555      0.1000E+03      0.1000E+03
 169.573      0.1000E+03      0.1000E+03
 169.591      0.1000E+03      0.1000E+03
 169.609      0.1000E+03      0.1000E+03
 169.628      0.1000E+03      0.1000E+03
 169.646      0.1000E+03      0.1000E+03
 169.664      0.1000E+03      0.1000E+03
 169.683      0.1000E+03      0.1000E+03
 169.701      0.1000E+03      0.1000E+03
 169.719      0.1000E+03      0.1000E+03
 169.738      0.1000E+03      0.1000E+03
 169.756      0.1000E+03      0.1000E+03
 169.774      0.1000E+03      0.1000E+03
 169.792      0.1000E+03      0.1000E+03
 169.811      0.1000E+03      0.1000E+03
 169.829      0.1000E+03      0.1000E+03
 169.847      0.1000E+03      0.1000E+03
 169.866      0.1000E+03      0.1000E+03
 169.884      0.1000E+03      0.1000E+03
 169.902      0.1000E+03      0.1000E+03
 169.921      0.1000E+03      0.1000E+03
 169.939      0.1000E+03      0.1000E+03
 169.957      0.1000E+03      0.1000E+03
 169.975      0.1000E+03      0.1000E+03
 169.994      0.1000E+03      0.1000E+03
 170.012      0.1000E+03      0.1000E+03
 170.030      0.1000E+03      0.1000E+03
 170.048      0.1000E+03      0.1000E+03
 170.067      0.1000E+03      0.1000E+03
 170.085      0.1000E+03      0.1000E+03
 170.103      0.1000E+03      0.1000E+03
 170.122      0.1000E+03      0.1000E+03
 170.140      0.1000E+03      0.1000E+03
 170.158      0.1000E+03      0.1000E+03
 170.177      0.1000E+03      0.1000E+03
 170.195      0.1000E+03      0.1000E+03
 170.213      0.1000E+03      0.1000E+03
 170.231      0.1000E+03      0.1000E+03
 170.250      0.1000E+03      0.1000E+03
 170.268      0.1000E+03      0.1000E+03
 170.286      0.1000E+03      0.1000E+03
 170.305      0.1000E+03      0.1000E+03
 170.323      0.1000E+03      0.1000E+03
 170.341      0.1000E+03      0.1000E+03
 170.359      0.1000E+03      0.1000E+03
 170.378      0.1000E+03      0.1000E+03
 170.396      0.1000E+03      0.1000E+03
 170.414      0.1000E+03      0.1000E+03
 170.433      0.1000E+03      0.1000E+03
 170.451      0.1000E+03      0.1000E+03
 170.469      0.1000E+03      0.1000E+03
 170.488      0.1000E+03      0.1000E+03
 170.506      0.1000E+03      0.1000E+03
 170.524      0.1000E+03      0.1000E+03
 170.542      0.1000E+03      0.1000E+03
 170.561      0.1000E+03      0.1000E+03
 170.579      0.1000E+03      0.1000E+03
 170.597      0.1000E+03      0.1000E+03
 170.615      0.1000E+03      0.1000E+03
 170.634      0.1000E+03      0.1000E+03
 170.652      0.1000E+03      0.1000E+03
 170.670      0.1000E+03      0.1000E+03
 170.689      0.1000E+03      0.1000E+03
 170.707      0.1000E+03      0.1000E+03
 170.725      0.1000E+03      0.1000E+03
 170.744      0.1000E+03      0.1000E+03
 170.762      0.1000E+03      0.1000E+03
 170.780      0.1000E+03      0.1000E+03
 170.798      0.1000E+03      0.1000E+03
 170.817      0.1000E+03      0.1000E+03
 170.835      0.1000E+03      0.1000E+03
 170.853      0.1000E+03      0.1000E+03
 170.872      0.1000E+03      0.1000E+03
 170.890      0.1000E+03      0.1000E+03
 170.908      0.1000E+03      0.1000E+03
 170.927      0.1000E+03      0.1000E+03
 170.945      0.1000E+03      0.1000E+03
 170.963      0.1000E+03      0.1000E+03
 170.981      0.1000E+03      0.1000E+03
 171.000      0.1000E+03      0.1000E+03
 171.018      0.1000E+03      0.1000E+03
 171.036      0.1000E+03      0.1000E+03
 171.054      0.1000E+03      0.1000E+03
 171.073      0.1000E+03      0.1000E+03
 171.091      0.1000E+03      0.1000E+03
 171.109      0.1000E+03      0.1000E+03
 171.128      0.1000E+03      0.1000E+03
 171.146      0.1000E+03      0.1000E+03
 171.164      0.1000E+03      0.1000E+03
 171.183      0.1000E+03      0.1000E+03
 171.201      0.1000E+03      0.1000E+03
 171.219      0.1000E+03      0.1000E+03
 171.237      0.1000E+03      0.1000E+03
 171.256      0.1000E+03      0.1000E+03
 171.274      0.1000E+03      0.1000E+03
 171.292      0.1000E+03      0.1000E+03
 171.311      0.1000E+03      0.1000E+03
 171.329      0.1000E+03      0.1000E+03
 171.347      0.1000E+03      0.1000E+03
 171.365      0.1000E+03      0.1000E+03
 171.384      0.1000E+03      0.1000E+03
 171.402      0.1000E+03      0.1000E+03
 171.420      0.1000E+03      0.1000E+03
 171.439      0.1000E+03      0.1000E+03
 171.457      0.1000E+03      0.1000E+03
 171.475      0.1000E+03      0.1000E+03
 171.494      0.1000E+03      0.1000E+03
 171.512      0.1000E+03      0.1000E+03
 171.530      0.1000E+03      0.1000E+03
 171.548      0.1000E+03      0.1000E+03
 171.567      0.1000E+03      0.1000E+03
 171.585      0.1000E+03      0.1000E+03
 171.603      0.1000E+03      0.1000E+03
 171.621      0.1000E+03      0.1000E+03
 171.640      0.1000E+03      0.1000E+03
 171.658      0.1000E+03      0.1000E+03
 171.676      0.1000E+03      0.1000E+03
 171.695      0.1000E+03      0.1000E+03
 171.713      0.1000E+03      0.1000E+03
 171.731      0.1000E+03      0.1000E+03
 171.750      0.1000E+03      0.1000E+03
 171.768      0.1000E+03      0.1000E+03
 171.786      0.1000E+03      0.1000E+03
 171.804      0.1000E+03      0.1000E+03
 171.823      0.1000E+03      0.1000E+03
 171.841      0.1000E+03      0.1000E+03
 171.859      0.1000E+03      0.1000E+03
 171.878      0.1000E+03      0.1000E+03
 171.896      0.1000E+03      0.1000E+03
 171.914      0.1000E+03      0.1000E+03
 171.933      0.1000E+03      0.1000E+03
 171.951      0.1000E+03      0.1000E+03
 171.969      0.1000E+03      0.1000E+03
 171.987      0.1000E+03      0.1000E+03
 172.006      0.1000E+03      0.1000E+03
 172.024      0.1000E+03      0.1000E+03
 172.042      0.1000E+03      0.1000E+03
 172.060      0.1000E+03      0.1000E+03
 172.079      0.1000E+03      0.1000E+03
 172.097      0.1000E+03      0.1000E+03
 172.115      0.1000E+03      0.1000E+03
 172.134      0.1000E+03      0.1000E+03
 172.152      0.1000E+03      0.1000E+03
 172.170      0.1000E+03      0.1000E+03
 172.189      0.1000E+03      0.1000E+03
 172.207      0.1000E+03      0.1000E+03
 172.225      0.1000E+03      0.1000E+03
 172.243      0.1000E+03      0.1000E+03
 172.262      0.1000E+03      0.1000E+03
 172.280      0.1000E+03      0.1000E+03
 172.298      0.1000E+03      0.1000E+03
 172.317      0.1000E+03      0.1000E+03
 172.335      0.1000E+03      0.1000E+03
 172.353      0.1000E+03      0.1000E+03
 172.371      0.1000E+03      0.1000E+03
 172.390      0.1000E+03      0.1000E+03
 172.408      0.1000E+03      0.1000E+03
 172.426      0.1000E+03      0.1000E+03
 172.445      0.1000E+03      0.1000E+03
 172.463      0.1000E+03      0.1000E+03
 172.481      0.1000E+03      0.1000E+03
 172.500      0.1000E+03      0.1000E+03
 172.518      0.1000E+03      0.1000E+03
 172.536      0.1000E+03      0.1000E+03
 172.554      0.1000E+03      0.1000E+03
 172.573      0.1000E+03      0.1000E+03
 172.591      0.1000E+03      0.1000E+03
 172.609      0.1000E+03      0.1000E+03
 172.627      0.1000E+03      0.1000E+03
 172.646      0.1000E+03      0.1000E+03
 172.664      0.1000E+03      0.1000E+03
 172.682      0.1000E+03      0.1000E+03
 172.701      0.1000E+03      0.1000E+03
 172.719      0.1000E+03      0.1000E+03
 172.737      0.1000E+03      0.1000E+03
 172.756      0.1000E+03      0.1000E+03
 172.774      0.1000E+03      0.1000E+03
 172.792      0.1000E+03      0.1000E+03
 172.810      0.1000E+03      0.1000E+03
 172.829      0.1000E+03      0.1000E+03
 172.847      0.1000E+03      0.1000E+03
 172.865      0.1000E+03      0.1000E+03
 172.884      0.1000E+03      0.1000E+03
 172.902      0.1000E+03      0.1000E+03
 172.920      0.1000E+03      0.1000E+03
 172.939      0.1000E+03      0.1000E+03
 172.957      0.1000E+03      0.1000E+03
 172.975      0.1000E+03      0.1000E+03
 172.993      0.1000E+03      0.1000E+03
 173.012      0.1000E+03      0.1000E+03
 173.030      0.1000E+03      0.1000E+03
 173.048      0.1000E+03      0.1000E+03
 173.066      0.1000E+03      0.1000E+03
 173.085      0.1000E+03      0.1000E+03
 173.103      0.1000E+03      0.1000E+03
 173.121      0.1000E+03      0.1000E+03
 173.140      0.1000E+03      0.1000E+03
 173.158      0.1000E+03      0.1000E+03
 173.176      0.1000E+03      0.1000E+03
 173.195      0.1000E+03      0.1000E+03
 173.213      0.1000E+03      0.1000E+03
 173.231      0.1000E+03      0.1000E+03
 173.249      0.1000E+03      0.1000E+03
 173.268      0.1000E+03      0.1000E+03
 173.286      0.1000E+03      0.1000E+03
 173.304      0.1000E+03      0.1000E+03
 173.323      0.1000E+03      0.1000E+03
 173.341      0.1000E+03      0.1000E+03
 173.359      0.1000E+03      0.1000E+03
 173.377      0.1000E+03      0.1000E+03
 173.396      0.1000E+03      0.1000E+03
 173.414      0.1000E+03      0.1000E+03
 173.432      0.1000E+03      0.1000E+03
 173.451      0.1000E+03      0.1000E+03
 173.469      0.1000E+03      0.1000E+03
 173.487      0.1000E+03      0.1000E+03
 173.506      0.1000E+03      0.1000E+03
 173.524      0.1000E+03      0.1000E+03
 173.542      0.1000E+03      0.1000E+03
 173.560      0.1000E+03      0.1000E+03
 173.579      0.1000E+03      0.1000E+03
 173.597      0.1000E+03      0.1000E+03
 173.615      0.1000E+03      0.1000E+03
 173.633      0.1000E+03      0.1000E+03
 173.652      0.1000E+03      0.1000E+03
 173.670      0.1000E+03      0.1000E+03
 173.688      0.1000E+03      0.1000E+03
 173.707      0.1000E+03      0.1000E+03
 173.725      0.1000E+03      0.1000E+03
 173.743      0.1000E+03      0.1000E+03
 173.762      0.1000E+03      0.1000E+03
 173.780      0.1000E+03      0.1000E+03
 173.798      0.1000E+03      0.1000E+03
 173.816      0.1000E+03      0.1000E+03
 173.835      0.1000E+03      0.1000E+03
 173.853      0.1000E+03      0.1000E+03
 173.871      0.1000E+03      0.1000E+03
 173.890      0.1000E+03      0.1000E+03
 173.908      0.1000E+03      0.1000E+03
 173.926      0.1000E+03      0.1000E+03
 173.944      0.1000E+03      0.1000E+03
 173.963      0.1000E+03      0.1000E+03
 173.981      0.1000E+03      0.1000E+03
 173.999      0.1000E+03      0.1000E+03
 174.018      0.1000E+03      0.1000E+03
 174.036      0.1000E+03      0.1000E+03
 174.054      0.1000E+03      0.1000E+03
 174.072      0.1000E+03      0.1000E+03
 174.091      0.1000E+03      0.1000E+03
 174.109      0.1000E+03      0.1000E+03
 174.127      0.1000E+03      0.1000E+03
 174.146      0.1000E+03      0.1000E+03
 174.164      0.1000E+03      0.1000E+03
 174.182      0.1000E+03      0.1000E+03
 174.201      0.1000E+03      0.1000E+03
 174.219      0.1000E+03      0.1000E+03
 174.237      0.1000E+03      0.1000E+03
 174.255      0.1000E+03      0.1000E+03
 174.274      0.1000E+03      0.1000E+03
 174.292      0.1000E+03      0.1000E+03
 174.310      0.1000E+03      0.1000E+03
 174.328      0.1000E+03      0.1000E+03
 174.347      0.1000E+03      0.1000E+03
 174.365      0.1000E+03      0.1000E+03
 174.383      0.1000E+03      0.1000E+03
 174.402      0.1000E+03      0.1000E+03
 174.420      0.1000E+03      0.1000E+03
 174.438      0.1000E+03      0.1000E+03
 174.457      0.1000E+03      0.1000E+03
 174.475      0.1000E+03      0.1000E+03
 174.493      0.1000E+03      0.1000E+03
 174.512      0.1000E+03      0.1000E+03
 174.530      0.1000E+03      0.1000E+03
 174.548      0.1000E+03      0.1000E+03
 174.566      0.1000E+03      0.1000E+03
 174.585      0.1000E+03      0.1000E+03
 174.603      0.1000E+03      0.1000E+03
 174.621      0.1000E+03      0.1000E+03
 174.639      0.1000E+03      0.1000E+03
 174.658      0.1000E+03      0.1000E+03
 174.676      0.1000E+03      0.1000E+03
 174.694      0.1000E+03      0.1000E+03
 174.713      0.1000E+03      0.1000E+03
 174.731      0.1000E+03      0.1000E+03
 174.749      0.1000E+03      0.1000E+03
 174.768      0.1000E+03      0.1000E+03
 174.786      0.1000E+03      0.1000E+03
 174.804      0.1000E+03      0.1000E+03
 174.822      0.1000E+03      0.1000E+03
 174.841      0.1000E+03      0.1000E+03
 174.859      0.1000E+03      0.1000E+03
 174.877      0.1000E+03      0.1000E+03
 174.896      0.1000E+03      0.1000E+03
 174.914      0.1000E+03      0.1000E+03
 174.932      0.1000E+03      0.1000E+03
 174.950      0.1000E+03      0.1000E+03
 174.969      0.1000E+03      0.1000E+03
 174.987      0.1000E+03      0.1000E+03
 175.005      0.1000E+03      0.1000E+03
 175.024      0.1000E+03      0.1000E+03
 175.042      0.1000E+03      0.1000E+03
 175.060      0.1000E+03      0.1000E+03
 175.078      0.1000E+03      0.1000E+03
 175.097      0.1000E+03      0.1000E+03
 175.115      0.1000E+03      0.1000E+03
 175.133      0.1000E+03      0.1000E+03
 175.152      0.1000E+03      0.1000E+03
 175.170      0.1000E+03      0.1000E+03
 175.188      0.1000E+03      0.1000E+03
 175.207      0.1000E+03      0.1000E+03
 175.225      0.1000E+03      0.1000E+03
 175.243      0.1000E+03      0.1000E+03
 175.261      0.1000E+03      0.1000E+03
 175.280      0.1000E+03      0.1000E+03
 175.298      0.1000E+03      0.1000E+03
 175.316      0.1000E+03      0.1000E+03
 175.334      0.1000E+03      0.1000E+03
 175.353      0.1000E+03      0.1000E+03
 175.371      0.1000E+03      0.1000E+03
