   #Energy      xx              yy   
  32.027      0.1543E+01      0.1542E+01      0.1043E+01
  32.045      0.1539E+01      0.1539E+01      0.1020E+01
  32.064      0.1536E+01      0.1536E+01      0.9978E+00
  32.082      0.1533E+01      0.1533E+01      0.9761E+00
  32.100      0.1529E+01      0.1529E+01      0.9533E+00
  32.118      0.1527E+01      0.1527E+01      0.9317E+00
  32.137      0.1524E+01      0.1524E+01      0.9099E+00
  32.155      0.1521E+01      0.1521E+01      0.8892E+00
  32.173      0.1518E+01      0.1518E+01      0.8673E+00
  32.192      0.1516E+01      0.1516E+01      0.8475E+00
  32.210      0.1514E+01      0.1514E+01      0.8265E+00
  32.228      0.1511E+01      0.1511E+01      0.8063E+00
  32.246      0.1509E+01      0.1509E+01      0.7862E+00
  32.265      0.1506E+01      0.1506E+01      0.7671E+00
  32.283      0.1504E+01      0.1504E+01      0.7477E+00
  32.301      0.1501E+01      0.1501E+01      0.7292E+00
  32.320      0.1499E+01      0.1499E+01      0.7117E+00
  32.338      0.1496E+01      0.1496E+01      0.6939E+00
  32.356      0.1493E+01      0.1493E+01      0.6770E+00
  32.374      0.1491E+01      0.1491E+01      0.6600E+00
  32.393      0.1487E+01      0.1487E+01      0.6448E+00
  32.411      0.1484E+01      0.1484E+01      0.6294E+00
  32.429      0.1480E+01      0.1480E+01      0.6159E+00
  32.448      0.1477E+01      0.1477E+01      0.6023E+00
  32.466      0.1473E+01      0.1473E+01      0.5896E+00
  32.484      0.1468E+01      0.1468E+01      0.5785E+00
  32.503      0.1464E+01      0.1464E+01      0.5676E+00
  32.521      0.1460E+01      0.1460E+01      0.5576E+00
  32.539      0.1455E+01      0.1455E+01      0.5485E+00
  32.557      0.1451E+01      0.1451E+01      0.5405E+00
  32.576      0.1446E+01      0.1446E+01      0.5325E+00
  32.594      0.1441E+01      0.1441E+01      0.5253E+00
  32.612      0.1436E+01      0.1436E+01      0.5183E+00
  32.631      0.1431E+01      0.1431E+01      0.5116E+00
  32.649      0.1426E+01      0.1426E+01      0.5054E+00
  32.667      0.1420E+01      0.1420E+01      0.4986E+00
  32.685      0.1415E+01      0.1415E+01      0.4916E+00
  32.704      0.1410E+01      0.1410E+01      0.4834E+00
  32.722      0.1404E+01      0.1404E+01      0.4763E+00
  32.740      0.1399E+01      0.1399E+01      0.4676E+00
  32.759      0.1394E+01      0.1394E+01      0.4576E+00
  32.777      0.1388E+01      0.1388E+01      0.4485E+00
  32.795      0.1382E+01      0.1382E+01      0.4383E+00
  32.813      0.1376E+01      0.1376E+01      0.4289E+00
  32.832      0.1370E+01      0.1370E+01      0.4194E+00
  32.850      0.1365E+01      0.1365E+01      0.4091E+00
  32.868      0.1358E+01      0.1358E+01      0.4010E+00
  32.887      0.1352E+01      0.1352E+01      0.3939E+00
  32.905      0.1346E+01      0.1346E+01      0.3890E+00
  32.923      0.1341E+01      0.1341E+01      0.3863E+00
  32.941      0.1334E+01      0.1334E+01      0.3856E+00
  32.960      0.1328E+01      0.1328E+01      0.3884E+00
  32.978      0.1323E+01      0.1323E+01      0.3945E+00
  32.996      0.1316E+01      0.1316E+01      0.4047E+00
  33.015      0.1311E+01      0.1311E+01      0.4188E+00
  33.033      0.1305E+01      0.1305E+01      0.4375E+00
  33.051      0.1299E+01      0.1299E+01      0.4605E+00
  33.070      0.1294E+01      0.1294E+01      0.4885E+00
  33.088      0.1288E+01      0.1288E+01      0.5191E+00
  33.106      0.1284E+01      0.1284E+01      0.5539E+00
  33.124      0.1278E+01      0.1278E+01      0.5918E+00
  33.143      0.1274E+01      0.1274E+01      0.6331E+00
  33.161      0.1269E+01      0.1269E+01      0.6753E+00
  33.179      0.1265E+01      0.1265E+01      0.7202E+00
  33.198      0.1260E+01      0.1260E+01      0.7651E+00
  33.216      0.1256E+01      0.1256E+01      0.8109E+00
  33.234      0.1252E+01      0.1252E+01      0.8551E+00
  33.252      0.1247E+01      0.1247E+01      0.8998E+00
  33.271      0.1244E+01      0.1244E+01      0.9417E+00
  33.289      0.1240E+01      0.1240E+01      0.9818E+00
  33.307      0.1237E+01      0.1237E+01      0.1020E+01
  33.326      0.1233E+01      0.1233E+01      0.1054E+01
  33.344      0.1230E+01      0.1230E+01      0.1086E+01
  33.362      0.1227E+01      0.1227E+01      0.1114E+01
  33.380      0.1225E+01      0.1225E+01      0.1140E+01
  33.399      0.1224E+01      0.1224E+01      0.1162E+01
  33.417      0.1222E+01      0.1222E+01      0.1181E+01
  33.435      0.1220E+01      0.1220E+01      0.1197E+01
  33.454      0.1218E+01      0.1218E+01      0.1211E+01
  33.472      0.1218E+01      0.1218E+01      0.1221E+01
  33.490      0.1217E+01      0.1217E+01      0.1229E+01
  33.508      0.1217E+01      0.1217E+01      0.1233E+01
  33.527      0.1217E+01      0.1217E+01      0.1237E+01
  33.545      0.1217E+01      0.1217E+01      0.1237E+01
  33.563      0.1218E+01      0.1218E+01      0.1235E+01
  33.582      0.1219E+01      0.1219E+01      0.1232E+01
  33.600      0.1219E+01      0.1219E+01      0.1226E+01
  33.618      0.1220E+01      0.1220E+01      0.1219E+01
  33.637      0.1222E+01      0.1222E+01      0.1212E+01
  33.655      0.1223E+01      0.1223E+01      0.1204E+01
  33.673      0.1225E+01      0.1225E+01      0.1194E+01
  33.691      0.1226E+01      0.1226E+01      0.1184E+01
  33.710      0.1228E+01      0.1228E+01      0.1173E+01
  33.728      0.1229E+01      0.1229E+01      0.1162E+01
  33.746      0.1232E+01      0.1232E+01      0.1151E+01
  33.765      0.1233E+01      0.1233E+01      0.1141E+01
  33.783      0.1235E+01      0.1235E+01      0.1130E+01
  33.801      0.1237E+01      0.1237E+01      0.1119E+01
  33.819      0.1239E+01      0.1239E+01      0.1110E+01
  33.838      0.1240E+01      0.1240E+01      0.1101E+01
  33.856      0.1242E+01      0.1242E+01      0.1093E+01
  33.874      0.1244E+01      0.1244E+01      0.1087E+01
  33.893      0.1246E+01      0.1246E+01      0.1082E+01
  33.911      0.1248E+01      0.1248E+01      0.1078E+01
  33.929      0.1249E+01      0.1249E+01      0.1076E+01
  33.947      0.1252E+01      0.1252E+01      0.1077E+01
  33.966      0.1253E+01      0.1253E+01      0.1080E+01
  33.984      0.1256E+01      0.1256E+01      0.1086E+01
  34.002      0.1257E+01      0.1257E+01      0.1094E+01
  34.021      0.1260E+01      0.1260E+01      0.1106E+01
  34.039      0.1263E+01      0.1263E+01      0.1119E+01
  34.057      0.1266E+01      0.1266E+01      0.1136E+01
  34.076      0.1269E+01      0.1269E+01      0.1155E+01
  34.094      0.1272E+01      0.1272E+01      0.1178E+01
  34.112      0.1276E+01      0.1276E+01      0.1201E+01
  34.130      0.1280E+01      0.1280E+01      0.1227E+01
  34.149      0.1284E+01      0.1284E+01      0.1255E+01
  34.167      0.1289E+01      0.1289E+01      0.1286E+01
  34.185      0.1293E+01      0.1293E+01      0.1315E+01
  34.204      0.1297E+01      0.1297E+01      0.1346E+01
  34.222      0.1303E+01      0.1303E+01      0.1375E+01
  34.240      0.1308E+01      0.1308E+01      0.1406E+01
  34.258      0.1313E+01      0.1313E+01      0.1434E+01
  34.277      0.1318E+01      0.1318E+01      0.1461E+01
  34.295      0.1324E+01      0.1324E+01      0.1486E+01
  34.313      0.1330E+01      0.1330E+01      0.1509E+01
  34.332      0.1335E+01      0.1335E+01      0.1529E+01
  34.350      0.1340E+01      0.1340E+01      0.1546E+01
  34.368      0.1346E+01      0.1346E+01      0.1559E+01
  34.386      0.1350E+01      0.1350E+01      0.1571E+01
  34.405      0.1355E+01      0.1355E+01      0.1579E+01
  34.423      0.1360E+01      0.1360E+01      0.1584E+01
  34.441      0.1364E+01      0.1364E+01      0.1584E+01
  34.460      0.1368E+01      0.1368E+01      0.1583E+01
  34.478      0.1372E+01      0.1372E+01      0.1577E+01
  34.496      0.1375E+01      0.1375E+01      0.1569E+01
  34.514      0.1378E+01      0.1378E+01      0.1558E+01
  34.533      0.1381E+01      0.1381E+01      0.1545E+01
  34.551      0.1383E+01      0.1383E+01      0.1530E+01
  34.569      0.1386E+01      0.1386E+01      0.1513E+01
  34.588      0.1387E+01      0.1387E+01      0.1494E+01
  34.606      0.1389E+01      0.1389E+01      0.1473E+01
  34.624      0.1391E+01      0.1391E+01      0.1452E+01
  34.643      0.1391E+01      0.1391E+01      0.1430E+01
  34.661      0.1392E+01      0.1392E+01      0.1408E+01
  34.679      0.1393E+01      0.1393E+01      0.1387E+01
  34.697      0.1393E+01      0.1393E+01      0.1366E+01
  34.716      0.1394E+01      0.1394E+01      0.1347E+01
  34.734      0.1394E+01      0.1394E+01      0.1329E+01
  34.752      0.1395E+01      0.1395E+01      0.1312E+01
  34.771      0.1395E+01      0.1395E+01      0.1297E+01
  34.789      0.1394E+01      0.1394E+01      0.1285E+01
  34.807      0.1394E+01      0.1394E+01      0.1275E+01
  34.825      0.1394E+01      0.1394E+01      0.1268E+01
  34.844      0.1395E+01      0.1395E+01      0.1262E+01
  34.862      0.1394E+01      0.1394E+01      0.1258E+01
  34.880      0.1393E+01      0.1393E+01      0.1257E+01
  34.899      0.1393E+01      0.1393E+01      0.1259E+01
  34.917      0.1393E+01      0.1393E+01      0.1262E+01
  34.935      0.1393E+01      0.1393E+01      0.1267E+01
  34.953      0.1392E+01      0.1392E+01      0.1272E+01
  34.972      0.1392E+01      0.1392E+01      0.1281E+01
  34.990      0.1390E+01      0.1390E+01      0.1289E+01
  35.008      0.1390E+01      0.1390E+01      0.1297E+01
  35.027      0.1389E+01      0.1389E+01      0.1307E+01
  35.045      0.1388E+01      0.1388E+01      0.1316E+01
  35.063      0.1388E+01      0.1388E+01      0.1326E+01
  35.081      0.1387E+01      0.1387E+01      0.1333E+01
  35.100      0.1385E+01      0.1385E+01      0.1340E+01
  35.118      0.1384E+01      0.1384E+01      0.1348E+01
  35.136      0.1383E+01      0.1383E+01      0.1353E+01
  35.155      0.1382E+01      0.1382E+01      0.1357E+01
  35.173      0.1381E+01      0.1381E+01      0.1361E+01
  35.191      0.1379E+01      0.1379E+01      0.1362E+01
  35.210      0.1378E+01      0.1378E+01      0.1363E+01
  35.228      0.1376E+01      0.1376E+01      0.1362E+01
  35.246      0.1374E+01      0.1374E+01      0.1359E+01
  35.264      0.1373E+01      0.1373E+01      0.1355E+01
  35.283      0.1371E+01      0.1371E+01      0.1350E+01
  35.301      0.1370E+01      0.1370E+01      0.1343E+01
  35.319      0.1369E+01      0.1369E+01      0.1336E+01
  35.338      0.1367E+01      0.1367E+01      0.1327E+01
  35.356      0.1366E+01      0.1366E+01      0.1317E+01
  35.374      0.1363E+01      0.1363E+01      0.1307E+01
  35.392      0.1362E+01      0.1362E+01      0.1296E+01
  35.411      0.1360E+01      0.1360E+01      0.1286E+01
  35.429      0.1359E+01      0.1359E+01      0.1273E+01
  35.447      0.1358E+01      0.1358E+01      0.1263E+01
  35.466      0.1356E+01      0.1356E+01      0.1252E+01
  35.484      0.1354E+01      0.1354E+01      0.1243E+01
  35.502      0.1353E+01      0.1353E+01      0.1234E+01
  35.520      0.1352E+01      0.1352E+01      0.1227E+01
  35.539      0.1350E+01      0.1350E+01      0.1221E+01
  35.557      0.1349E+01      0.1349E+01      0.1218E+01
  35.575      0.1348E+01      0.1348E+01      0.1217E+01
  35.594      0.1345E+01      0.1345E+01      0.1218E+01
  35.612      0.1344E+01      0.1344E+01      0.1223E+01
  35.630      0.1342E+01      0.1342E+01      0.1229E+01
  35.649      0.1341E+01      0.1341E+01      0.1238E+01
  35.667      0.1339E+01      0.1339E+01      0.1251E+01
  35.685      0.1338E+01      0.1338E+01      0.1266E+01
  35.703      0.1335E+01      0.1335E+01      0.1284E+01
  35.722      0.1333E+01      0.1333E+01      0.1304E+01
  35.740      0.1331E+01      0.1331E+01      0.1328E+01
  35.758      0.1329E+01      0.1329E+01      0.1353E+01
  35.777      0.1327E+01      0.1327E+01      0.1381E+01
  35.795      0.1325E+01      0.1325E+01      0.1410E+01
  35.813      0.1322E+01      0.1322E+01      0.1442E+01
  35.831      0.1320E+01      0.1320E+01      0.1475E+01
  35.850      0.1317E+01      0.1317E+01      0.1512E+01
  35.868      0.1315E+01      0.1315E+01      0.1549E+01
  35.886      0.1312E+01      0.1312E+01      0.1588E+01
  35.905      0.1309E+01      0.1309E+01      0.1629E+01
  35.923      0.1305E+01      0.1305E+01      0.1672E+01
  35.941      0.1303E+01      0.1303E+01      0.1715E+01
  35.959      0.1300E+01      0.1300E+01      0.1760E+01
  35.978      0.1297E+01      0.1297E+01      0.1806E+01
  35.996      0.1294E+01      0.1294E+01      0.1853E+01
  36.014      0.1291E+01      0.1291E+01      0.1899E+01
  36.033      0.1287E+01      0.1287E+01      0.1946E+01
  36.051      0.1284E+01      0.1284E+01      0.1992E+01
  36.069      0.1281E+01      0.1281E+01      0.2038E+01
  36.087      0.1278E+01      0.1278E+01      0.2082E+01
  36.106      0.1276E+01      0.1276E+01      0.2122E+01
  36.124      0.1273E+01      0.1273E+01      0.2162E+01
  36.142      0.1270E+01      0.1270E+01      0.2199E+01
  36.161      0.1268E+01      0.1268E+01      0.2233E+01
  36.179      0.1266E+01      0.1266E+01      0.2264E+01
  36.197      0.1264E+01      0.1264E+01      0.2290E+01
  36.216      0.1262E+01      0.1262E+01      0.2313E+01
  36.234      0.1261E+01      0.1261E+01      0.2333E+01
  36.252      0.1260E+01      0.1260E+01      0.2350E+01
  36.270      0.1259E+01      0.1259E+01      0.2363E+01
  36.289      0.1260E+01      0.1260E+01      0.2373E+01
  36.307      0.1260E+01      0.1260E+01      0.2382E+01
  36.325      0.1261E+01      0.1261E+01      0.2387E+01
  36.344      0.1263E+01      0.1263E+01      0.2391E+01
  36.362      0.1265E+01      0.1265E+01      0.2391E+01
  36.380      0.1269E+01      0.1269E+01      0.2391E+01
  36.398      0.1273E+01      0.1273E+01      0.2390E+01
  36.417      0.1277E+01      0.1277E+01      0.2388E+01
  36.435      0.1284E+01      0.1284E+01      0.2383E+01
  36.453      0.1290E+01      0.1290E+01      0.2379E+01
  36.472      0.1297E+01      0.1297E+01      0.2374E+01
  36.490      0.1306E+01      0.1306E+01      0.2366E+01
  36.508      0.1315E+01      0.1315E+01      0.2360E+01
  36.526      0.1325E+01      0.1325E+01      0.2352E+01
  36.545      0.1337E+01      0.1337E+01      0.2344E+01
  36.563      0.1349E+01      0.1349E+01      0.2335E+01
  36.581      0.1361E+01      0.1361E+01      0.2325E+01
  36.600      0.1375E+01      0.1375E+01      0.2315E+01
  36.618      0.1389E+01      0.1389E+01      0.2304E+01
  36.636      0.1402E+01      0.1402E+01      0.2293E+01
  36.654      0.1417E+01      0.1417E+01      0.2281E+01
  36.673      0.1431E+01      0.1431E+01      0.2268E+01
  36.691      0.1445E+01      0.1445E+01      0.2254E+01
  36.709      0.1459E+01      0.1459E+01      0.2240E+01
  36.728      0.1472E+01      0.1472E+01      0.2223E+01
  36.746      0.1484E+01      0.1484E+01      0.2209E+01
  36.764      0.1495E+01      0.1495E+01      0.2192E+01
  36.783      0.1506E+01      0.1506E+01      0.2176E+01
  36.801      0.1514E+01      0.1514E+01      0.2157E+01
  36.819      0.1522E+01      0.1522E+01      0.2139E+01
  36.837      0.1528E+01      0.1528E+01      0.2121E+01
  36.856      0.1533E+01      0.1533E+01      0.2102E+01
  36.874      0.1537E+01      0.1537E+01      0.2082E+01
  36.892      0.1538E+01      0.1538E+01      0.2063E+01
  36.911      0.1539E+01      0.1539E+01      0.2043E+01
  36.929      0.1539E+01      0.1539E+01      0.2022E+01
  36.947      0.1537E+01      0.1537E+01      0.2002E+01
  36.965      0.1535E+01      0.1535E+01      0.1982E+01
  36.984      0.1531E+01      0.1531E+01      0.1961E+01
  37.002      0.1527E+01      0.1527E+01      0.1939E+01
  37.020      0.1523E+01      0.1523E+01      0.1918E+01
  37.039      0.1518E+01      0.1518E+01      0.1896E+01
  37.057      0.1514E+01      0.1514E+01      0.1875E+01
  37.075      0.1509E+01      0.1509E+01      0.1852E+01
  37.093      0.1503E+01      0.1503E+01      0.1831E+01
  37.112      0.1498E+01      0.1498E+01      0.1809E+01
  37.130      0.1493E+01      0.1493E+01      0.1788E+01
  37.148      0.1489E+01      0.1489E+01      0.1768E+01
  37.167      0.1485E+01      0.1485E+01      0.1747E+01
  37.185      0.1481E+01      0.1481E+01      0.1726E+01
  37.203      0.1477E+01      0.1477E+01      0.1706E+01
  37.221      0.1474E+01      0.1474E+01      0.1687E+01
  37.240      0.1471E+01      0.1471E+01      0.1670E+01
  37.258      0.1469E+01      0.1469E+01      0.1652E+01
  37.276      0.1465E+01      0.1465E+01      0.1634E+01
  37.295      0.1463E+01      0.1463E+01      0.1619E+01
  37.313      0.1461E+01      0.1461E+01      0.1604E+01
  37.331      0.1459E+01      0.1459E+01      0.1590E+01
  37.350      0.1456E+01      0.1456E+01      0.1577E+01
  37.368      0.1454E+01      0.1454E+01      0.1566E+01
  37.386      0.1453E+01      0.1453E+01      0.1556E+01
  37.404      0.1451E+01      0.1451E+01      0.1546E+01
  37.423      0.1448E+01      0.1448E+01      0.1538E+01
  37.441      0.1446E+01      0.1446E+01      0.1531E+01
  37.459      0.1444E+01      0.1444E+01      0.1525E+01
  37.478      0.1442E+01      0.1442E+01      0.1520E+01
  37.496      0.1440E+01      0.1440E+01      0.1516E+01
  37.514      0.1438E+01      0.1438E+01      0.1513E+01
  37.532      0.1436E+01      0.1436E+01      0.1511E+01
  37.551      0.1434E+01      0.1434E+01      0.1510E+01
  37.569      0.1432E+01      0.1432E+01      0.1509E+01
  37.587      0.1431E+01      0.1431E+01      0.1510E+01
  37.606      0.1429E+01      0.1429E+01      0.1511E+01
  37.624      0.1428E+01      0.1428E+01      0.1511E+01
  37.642      0.1427E+01      0.1427E+01      0.1514E+01
  37.660      0.1426E+01      0.1426E+01      0.1516E+01
  37.679      0.1425E+01      0.1425E+01      0.1518E+01
  37.697      0.1424E+01      0.1424E+01      0.1520E+01
  37.715      0.1424E+01      0.1424E+01      0.1524E+01
  37.734      0.1422E+01      0.1422E+01      0.1527E+01
  37.752      0.1421E+01      0.1421E+01      0.1531E+01
  37.770      0.1421E+01      0.1421E+01      0.1536E+01
  37.789      0.1419E+01      0.1419E+01      0.1541E+01
  37.807      0.1418E+01      0.1418E+01      0.1547E+01
  37.825      0.1417E+01      0.1417E+01      0.1553E+01
  37.843      0.1415E+01      0.1415E+01      0.1560E+01
  37.862      0.1414E+01      0.1414E+01      0.1568E+01
  37.880      0.1412E+01      0.1412E+01      0.1576E+01
  37.898      0.1410E+01      0.1410E+01      0.1585E+01
  37.917      0.1408E+01      0.1408E+01      0.1595E+01
  37.935      0.1406E+01      0.1406E+01      0.1606E+01
  37.953      0.1403E+01      0.1403E+01      0.1617E+01
  37.971      0.1401E+01      0.1401E+01      0.1631E+01
  37.990      0.1399E+01      0.1399E+01      0.1644E+01
  38.008      0.1395E+01      0.1395E+01      0.1659E+01
  38.026      0.1393E+01      0.1393E+01      0.1674E+01
  38.045      0.1390E+01      0.1390E+01      0.1691E+01
  38.063      0.1387E+01      0.1387E+01      0.1707E+01
  38.081      0.1384E+01      0.1384E+01      0.1724E+01
  38.099      0.1381E+01      0.1381E+01      0.1740E+01
  38.118      0.1377E+01      0.1377E+01      0.1756E+01
  38.136      0.1374E+01      0.1374E+01      0.1771E+01
  38.154      0.1371E+01      0.1371E+01      0.1787E+01
  38.173      0.1368E+01      0.1368E+01      0.1801E+01
  38.191      0.1365E+01      0.1365E+01      0.1814E+01
  38.209      0.1361E+01      0.1361E+01      0.1825E+01
  38.227      0.1358E+01      0.1358E+01      0.1836E+01
  38.246      0.1354E+01      0.1354E+01      0.1844E+01
  38.264      0.1352E+01      0.1352E+01      0.1851E+01
  38.282      0.1349E+01      0.1349E+01      0.1857E+01
  38.301      0.1346E+01      0.1346E+01      0.1859E+01
  38.319      0.1343E+01      0.1343E+01      0.1862E+01
  38.337      0.1340E+01      0.1340E+01      0.1863E+01
  38.356      0.1338E+01      0.1338E+01      0.1860E+01
  38.374      0.1336E+01      0.1336E+01      0.1858E+01
  38.392      0.1333E+01      0.1333E+01      0.1854E+01
  38.410      0.1331E+01      0.1331E+01      0.1850E+01
  38.429      0.1329E+01      0.1329E+01      0.1843E+01
  38.447      0.1327E+01      0.1327E+01      0.1838E+01
  38.465      0.1325E+01      0.1325E+01      0.1829E+01
  38.484      0.1323E+01      0.1323E+01      0.1822E+01
  38.502      0.1322E+01      0.1322E+01      0.1813E+01
  38.520      0.1319E+01      0.1319E+01      0.1804E+01
  38.538      0.1318E+01      0.1318E+01      0.1795E+01
  38.557      0.1315E+01      0.1315E+01      0.1784E+01
  38.575      0.1314E+01      0.1314E+01      0.1775E+01
  38.593      0.1311E+01      0.1311E+01      0.1764E+01
  38.612      0.1309E+01      0.1309E+01      0.1755E+01
  38.630      0.1307E+01      0.1307E+01      0.1744E+01
  38.648      0.1304E+01      0.1304E+01      0.1733E+01
  38.666      0.1301E+01      0.1301E+01      0.1722E+01
  38.685      0.1297E+01      0.1297E+01      0.1712E+01
  38.703      0.1294E+01      0.1294E+01      0.1701E+01
  38.721      0.1290E+01      0.1290E+01      0.1691E+01
  38.740      0.1286E+01      0.1286E+01      0.1680E+01
  38.758      0.1281E+01      0.1281E+01      0.1669E+01
  38.776      0.1278E+01      0.1278E+01      0.1659E+01
  38.794      0.1272E+01      0.1272E+01      0.1648E+01
  38.813      0.1267E+01      0.1267E+01      0.1638E+01
  38.831      0.1263E+01      0.1263E+01      0.1628E+01
  38.849      0.1257E+01      0.1257E+01      0.1617E+01
  38.868      0.1252E+01      0.1252E+01      0.1607E+01
  38.886      0.1247E+01      0.1247E+01      0.1597E+01
  38.904      0.1241E+01      0.1241E+01      0.1587E+01
  38.923      0.1236E+01      0.1236E+01      0.1577E+01
  38.941      0.1230E+01      0.1230E+01      0.1567E+01
  38.959      0.1225E+01      0.1225E+01      0.1557E+01
  38.977      0.1219E+01      0.1219E+01      0.1547E+01
  38.996      0.1213E+01      0.1213E+01      0.1537E+01
  39.014      0.1209E+01      0.1209E+01      0.1527E+01
  39.032      0.1203E+01      0.1203E+01      0.1517E+01
  39.051      0.1197E+01      0.1197E+01      0.1508E+01
  39.069      0.1193E+01      0.1193E+01      0.1498E+01
  39.087      0.1187E+01      0.1187E+01      0.1489E+01
  39.105      0.1183E+01      0.1183E+01      0.1481E+01
  39.124      0.1178E+01      0.1177E+01      0.1472E+01
  39.142      0.1172E+01      0.1172E+01      0.1463E+01
  39.160      0.1168E+01      0.1168E+01      0.1454E+01
  39.179      0.1164E+01      0.1164E+01      0.1447E+01
  39.197      0.1159E+01      0.1159E+01      0.1439E+01
  39.215      0.1156E+01      0.1156E+01      0.1432E+01
  39.233      0.1151E+01      0.1151E+01      0.1424E+01
  39.252      0.1147E+01      0.1147E+01      0.1417E+01
  39.270      0.1145E+01      0.1145E+01      0.1411E+01
  39.288      0.1141E+01      0.1141E+01      0.1405E+01
  39.307      0.1139E+01      0.1139E+01      0.1398E+01
  39.325      0.1136E+01      0.1136E+01      0.1392E+01
  39.343      0.1133E+01      0.1133E+01      0.1385E+01
  39.362      0.1132E+01      0.1132E+01      0.1379E+01
  39.380      0.1130E+01      0.1130E+01      0.1373E+01
  39.398      0.1129E+01      0.1129E+01      0.1367E+01
  39.416      0.1127E+01      0.1127E+01      0.1361E+01
  39.435      0.1127E+01      0.1127E+01      0.1355E+01
  39.453      0.1125E+01      0.1125E+01      0.1350E+01
  39.471      0.1125E+01      0.1125E+01      0.1344E+01
  39.490      0.1125E+01      0.1125E+01      0.1338E+01
  39.508      0.1125E+01      0.1125E+01      0.1330E+01
  39.526      0.1125E+01      0.1125E+01      0.1324E+01
  39.544      0.1125E+01      0.1125E+01      0.1317E+01
  39.563      0.1125E+01      0.1125E+01      0.1310E+01
  39.581      0.1126E+01      0.1126E+01      0.1303E+01
  39.599      0.1126E+01      0.1126E+01      0.1295E+01
  39.618      0.1127E+01      0.1127E+01      0.1288E+01
  39.636      0.1127E+01      0.1127E+01      0.1281E+01
  39.654      0.1128E+01      0.1128E+01      0.1272E+01
  39.672      0.1129E+01      0.1129E+01      0.1265E+01
  39.691      0.1130E+01      0.1130E+01      0.1256E+01
  39.709      0.1130E+01      0.1130E+01      0.1248E+01
  39.727      0.1131E+01      0.1131E+01      0.1239E+01
  39.746      0.1131E+01      0.1131E+01      0.1229E+01
  39.764      0.1132E+01      0.1132E+01      0.1220E+01
  39.782      0.1132E+01      0.1132E+01      0.1210E+01
  39.800      0.1133E+01      0.1133E+01      0.1200E+01
  39.819      0.1132E+01      0.1132E+01      0.1190E+01
  39.837      0.1133E+01      0.1133E+01      0.1180E+01
  39.855      0.1133E+01      0.1133E+01      0.1171E+01
  39.874      0.1134E+01      0.1134E+01      0.1161E+01
  39.892      0.1133E+01      0.1133E+01      0.1151E+01
  39.910      0.1134E+01      0.1134E+01      0.1142E+01
  39.929      0.1133E+01      0.1133E+01      0.1132E+01
  39.947      0.1134E+01      0.1134E+01      0.1123E+01
  39.965      0.1133E+01      0.1133E+01      0.1115E+01
  39.983      0.1134E+01      0.1134E+01      0.1106E+01
  40.002      0.1133E+01      0.1133E+01      0.1099E+01
  40.020      0.1134E+01      0.1134E+01      0.1091E+01
  40.038      0.1133E+01      0.1133E+01      0.1084E+01
  40.057      0.1134E+01      0.1134E+01      0.1078E+01
  40.075      0.1133E+01      0.1133E+01      0.1070E+01
  40.093      0.1134E+01      0.1134E+01      0.1065E+01
  40.111      0.1133E+01      0.1133E+01      0.1059E+01
  40.130      0.1134E+01      0.1134E+01      0.1052E+01
  40.148      0.1134E+01      0.1134E+01      0.1047E+01
  40.166      0.1134E+01      0.1134E+01      0.1040E+01
  40.185      0.1134E+01      0.1134E+01      0.1035E+01
  40.203      0.1135E+01      0.1135E+01      0.1029E+01
  40.221      0.1135E+01      0.1135E+01      0.1022E+01
  40.239      0.1137E+01      0.1137E+01      0.1017E+01
  40.258      0.1137E+01      0.1137E+01      0.1010E+01
  40.276      0.1138E+01      0.1138E+01      0.1004E+01
  40.294      0.1139E+01      0.1139E+01      0.9982E+00
  40.313      0.1140E+01      0.1140E+01      0.9914E+00
  40.331      0.1142E+01      0.1142E+01      0.9846E+00
  40.349      0.1143E+01      0.1143E+01      0.9789E+00
  40.367      0.1144E+01      0.1144E+01      0.9732E+00
  40.386      0.1145E+01      0.1145E+01      0.9673E+00
  40.404      0.1147E+01      0.1147E+01      0.9627E+00
  40.422      0.1147E+01      0.1147E+01      0.9592E+00
  40.441      0.1149E+01      0.1149E+01      0.9557E+00
  40.459      0.1149E+01      0.1149E+01      0.9533E+00
  40.477      0.1150E+01      0.1150E+01      0.9521E+00
  40.496      0.1150E+01      0.1150E+01      0.9520E+00
  40.514      0.1151E+01      0.1151E+01      0.9532E+00
  40.532      0.1152E+01      0.1152E+01      0.9570E+00
  40.550      0.1152E+01      0.1152E+01      0.9606E+00
  40.569      0.1153E+01      0.1153E+01      0.9670E+00
  40.587      0.1152E+01      0.1152E+01      0.9747E+00
  40.605      0.1153E+01      0.1153E+01      0.9837E+00
  40.624      0.1152E+01      0.1152E+01      0.9942E+00
  40.642      0.1151E+01      0.1151E+01      0.1006E+01
  40.660      0.1151E+01      0.1151E+01      0.1020E+01
  40.678      0.1150E+01      0.1150E+01      0.1033E+01
  40.697      0.1150E+01      0.1150E+01      0.1049E+01
  40.715      0.1148E+01      0.1148E+01      0.1065E+01
  40.733      0.1148E+01      0.1148E+01      0.1080E+01
  40.752      0.1147E+01      0.1147E+01      0.1095E+01
  40.770      0.1145E+01      0.1145E+01      0.1111E+01
  40.788      0.1145E+01      0.1145E+01      0.1126E+01
  40.806      0.1143E+01      0.1143E+01      0.1141E+01
  40.825      0.1143E+01      0.1143E+01      0.1154E+01
